Activity Date,Instrument,Trans Code,Quantity,Price,Amount,Trade Type,Expiration Date,Strike
2020-10-02,SPY,BTO,5,101.0,-505.0,Put,2020-10-05,325.0
2020-10-02,NVDA,STC,1,70.0,69.98,Put,2020-10-02,515.0
2020-10-01,SPY,BTO,1,82.0,-82.0,Call,2020-10-05,343.0
2020-10-01,BA,BTO,1,129.0,-129.0,Put,2020-10-09,155.0
2020-09-30,SPY,OEXP,8,0.0,0.0,Put,2020-09-30,323.0
2020-09-30,SPY,OEXP,1,0.0,0.0,Put,2020-09-30,320.0
2020-09-30,BA,BTO,1,202.0,-202.0,Put,2020-10-09,155.0
2020-09-30,NVDA,BTO,1,112.99999999999999,-113.0,Put,2020-10-02,515.0
2020-09-30,SPY,BTO,1,405.0,-405.0,Put,2020-10-16,330.0
2020-09-29,SPY,BTO,8,11.0,-88.0,Put,2020-09-30,323.0
2020-09-29,SPY,BTO,1,11.0,-11.0,Put,2020-09-30,320.0
2020-09-29,SPY,STC,1,179.0,178.98,Put,2020-09-30,332.0
2020-09-29,SPY,BTO,1,167.0,-167.0,Put,2020-09-30,332.0
2020-09-28,SPY,STC,1,104.0,103.98,Put,2020-10-16,305.0
2020-09-28,FB,STC,1,245.00000000000003,244.98,Call,2020-10-16,275.0
2020-09-28,FB,STC,1,245.00000000000003,244.98,Call,2020-10-16,275.0
2020-09-28,FB,BTO,2,281.0,-562.0,Call,2020-10-16,275.0
2020-09-28,DIS,STC,1,236.0,235.98,Call,2020-10-16,128.0
2020-09-25,MVIS,BTO,1,25.0,-25.0,Call,2021-02-19,5.0
2020-09-25,DIS,BTO,1,159.0,-159.0,Call,2020-10-16,128.0
2020-09-25,MVIS,BTO,1,23.0,-23.0,Call,2020-10-16,2.0
2020-09-25,UPS,STC,1,685.0,684.97,Call,2021-01-15,180.0
2020-09-24,MVIS,BTO,1,25.0,-25.0,Call,2021-02-19,5.0
2020-09-24,MVIS,BTO,1,40.0,-40.0,Call,2021-05-21,5.0
2020-09-23,MVIS,BTO,1,35.0,-35.0,Call,2021-05-21,5.0
2020-09-23,MVIS,BTO,1,35.0,-35.0,Call,2021-05-21,5.0
2020-09-23,MVIS,BTO,1,25.0,-25.0,Call,2021-02-19,5.0
2020-09-23,VALE,STC,1,5.0,4.98,Call,2020-09-25,11.0
2020-09-23,VALE,STC,2,5.0,9.98,Call,2020-09-25,11.0
2020-09-22,VALE,BTO,3,13.0,-39.0,Call,2020-09-25,11.0
2020-09-22,MVIS,BTO,1,45.0,-45.0,Call,2021-05-21,5.0
2020-09-22,MVIS,BTO,2,50.0,-100.0,Call,2021-05-21,5.0
2020-09-22,MVIS,BTO,1,30.0,-30.0,Call,2021-02-19,5.0
2020-09-22,NKLA,STC,1,75.0,74.98,Put,2021-01-15,5.0
2020-09-21,MVIS,BTO,2,25.0,-50.0,Call,2021-02-19,5.0
2020-09-21,MVIS,BTO,1,30.0,-30.0,Call,2021-02-19,5.0
2020-09-21,MVIS,BTO,1,33.0,-33.0,Call,2021-02-19,5.0
2020-09-21,SPY,BTO,1,380.0,-380.0,Put,2020-10-16,305.0
2020-09-21,BSGM,STC,2,25.0,49.98,Call,2020-10-16,15.0
2020-09-21,MVIS,BTO,5,30.0,-150.0,Call,2021-02-19,5.0
2020-09-21,MVIS,BTO,1,30.0,-30.0,Call,2021-02-19,5.0
2020-09-21,MVIS,BTO,2,34.0,-68.0,Call,2021-02-19,5.0
2020-09-21,MVIS,BTO,1,30.0,-30.0,Call,2021-02-19,5.0
2020-09-21,MVIS,BTO,3,30.0,-90.0,Call,2021-02-19,5.0
2020-09-21,WKHS,STC,1,530.0,529.97,Call,2020-10-16,30.0
2020-09-21,MVIS,BTO,1,30.0,-30.0,Call,2021-02-19,5.0
2020-09-21,UUP,BTO,9,4.0,-36.0,Call,2021-01-15,29.0
2020-09-21,UUP,BTO,6,4.0,-24.0,Call,2021-01-15,29.0
2020-09-21,UUP,BTO,5,4.0,-20.0,Call,2021-01-15,29.0
2020-09-18,MVIS,BTO,4,25.0,-100.0,Call,2021-02-19,5.0
2020-09-18,BSGM,BTO,2,44.0,-88.0,Call,2020-10-16,15.0
2020-09-16,NKLA,BTO,1,70.0,-70.0,Put,2021-01-15,5.0
2020-09-16,WKHS,BTO,1,380.0,-380.0,Call,2020-10-16,30.0
2020-09-15,MVIS,BTO,25,30.0,-750.0,Call,2021-02-19,5.0
2020-09-14,SPY,STC,1,564.0,563.97,Put,2020-10-16,326.0
2020-09-11,CAH,OEXP,1,0.0,0.0,Call,2020-09-11,61.0
2020-09-10,UUP,STC,9,7.000000000000001,62.97,Call,2021-01-15,28.0
2020-09-10,UUP,STC,1,7.000000000000001,6.98,Call,2021-01-15,28.0
2020-09-10,TWTR,STC,1,87.0,86.98,Call,2020-10-02,42.0
2020-09-10,SPY,BTO,1,625.0,-625.0,Put,2020-10-16,326.0
2020-09-10,SHLL,STC,1,210.0,209.98,Call,2020-09-18,60.0
2020-09-10,AMZN,STC,1,409.99999999999994,409.98,Call,2020-09-25,4000.0
2020-09-09,AMZN,BTO,1,409.99999999999994,-410.0,Call,2020-09-25,4000.0
2020-09-09,SPY,STC,1,90.0,89.98,Put,2020-09-16,317.0
2020-09-08,SPY,BTO,1,194.0,-194.0,Put,2020-09-16,317.0
2020-09-08,UUP,BTO,3,28.999999999999996,-87.0,Call,2021-01-15,26.0
2020-09-04,SHLL,BTO,1,470.0,-470.0,Call,2020-09-18,60.0
2020-09-04,UUP,BTO,1,23.0,-23.0,Call,2021-01-15,26.0
2020-09-04,UUP,BTO,5,7.000000000000001,-35.0,Call,2021-01-15,28.0
2020-09-04,UUP,BTO,3,26.0,-78.0,Call,2021-01-15,26.0
2020-09-04,UUP,BTO,3,27.0,-81.0,Call,2021-01-15,26.0
2020-09-04,AMZN,STC,1,680.0,679.97,Call,2020-09-18,4000.0
2020-09-04,UUP,BTO,30,6.0,-180.0,Call,2021-01-15,29.0
2020-09-04,UUP,BTO,5,9.0,-45.0,Call,2021-01-15,28.0
2020-09-04,UUP,BTO,10,14.000000000000002,-140.0,Call,2021-01-15,27.0
2020-09-03,AMZN,BTO,1,919.9999999999999,-920.0,Call,2020-09-18,4000.0
2020-09-03,SNAP,STC,1,215.0,214.98,Call,2020-10-09,22.5
2020-09-02,FB,STC,1,320.0,319.98,Call,2020-09-18,330.0
2020-09-02,SNAP,STC,1,229.0,228.98,Call,2020-10-09,22.5
2020-09-02,UPS,BTO,1,610.0,-610.0,Call,2021-01-15,180.0
2020-09-02,DIS,STC,1,74.0,73.98,Call,2020-09-04,136.0
2020-09-01,DIS,BTO,1,55.00000000000001,-55.0,Call,2020-09-04,136.0
2020-08-28,FB,BTO,1,282.0,-282.0,Call,2020-09-18,330.0
2020-08-28,SNAP,BTO,2,125.0,-250.0,Call,2020-10-09,22.5
2020-08-28,AMZN,STC,1,310.0,309.98,Call,2020-09-04,3900.0
2020-08-27,AMZN,BTO,1,455.0,-455.0,Call,2020-09-04,3900.0
2020-08-27,DIS,STC,1,556.0,555.97,Call,2020-09-18,133.0
2020-08-26,DIS,BTO,1,223.0,-223.0,Call,2020-09-18,133.0
2020-08-25,TWTR,BTO,1,143.0,-143.0,Call,2020-10-02,42.0
2020-08-21,VIRT,OEXP,5,0.0,0.0,Call,2020-08-21,30.0
2020-08-21,MVIS,OEXP,3,0.0,0.0,Call,2020-08-21,3.0
2020-08-21,SHLL,BTO,1,860.0,-860.0,Call,2021-01-15,30.0
2020-08-17,SPXS,STC,4,7.000000000000001,27.98,Call,2020-08-21,6.0
2020-08-17,SPXS,STC,3,7.000000000000001,20.98,Call,2020-08-21,6.0
2020-08-17,SPXS,STC,1,7.000000000000001,6.98,Call,2020-08-21,6.0
2020-08-14,SPXS,BTO,8,16.0,-128.0,Call,2020-08-21,6.0
2020-08-12,TSLA,STC,1,340.0,339.98,Put,2020-08-14,1290.0
2020-08-11,TSLA,BTO,1,775.0,-775.0,Put,2020-08-14,1290.0
2020-08-11,CAH,STC,1,15.0,14.98,Call,2020-09-11,61.0
2020-08-11,SPY,STC,2,304.0,607.97,Put,2020-08-31,330.0
2020-08-10,KODK,STC,1,105.0,104.98,Put,2020-09-11,6.0
2020-08-07,TSLA,OEXP,1,0.0,0.0,Put,2020-08-07,1000.0
2020-08-07,SPY,BTO,1,417.0,-417.0,Put,2020-08-31,330.0
2020-08-07,KODK,BTO,1,45.0,-45.0,Put,2020-09-11,6.0
2020-08-07,SPY,BTO,1,448.00000000000006,-448.0,Put,2020-08-31,330.0
2020-08-07,SPY,STC,5,55.00000000000001,274.98,Put,2020-08-17,318.0
2020-08-07,BFYT,STC,1,5.0,4.98,Put,2020-08-21,30.0
2020-08-06,VIRT,BTO,5,15.0,-75.0,Call,2020-08-21,30.0
2020-08-06,CAH,BTO,2,15.0,-30.0,Call,2020-09-11,61.0
2020-08-06,SPY,BTO,5,96.0,-480.0,Put,2020-08-17,318.0
2020-08-06,SPY,STC,14,26.0,363.96,Put,2020-08-10,323.0
2020-08-06,MVIS,STC,1,45.0,44.98,Put,2020-08-21,2.0
2020-08-06,MVIS,STC,1,45.0,44.98,Put,2020-08-21,2.0
2020-08-05,SPY,BTO,14,32.0,-448.0,Put,2020-08-10,323.0
2020-08-05,MVIS,BTO,2,28.999999999999996,-58.0,Put,2020-08-21,2.0
2020-08-05,MVIS,STC,1,50.0,49.98,Call,2020-08-21,3.0
2020-08-05,MVIS,STC,1,56.99999999999999,56.98,Call,2020-08-21,3.0
2020-08-05,MVIS,STC,2,61.0,121.98,Call,2020-08-21,3.0
2020-08-05,MVIS,STC,1,66.0,65.98,Call,2020-08-21,3.0
2020-08-05,MVIS,STC,2,66.0,131.98,Call,2020-08-21,3.0
2020-08-04,MVIS,BTO,8,35.0,-280.0,Call,2020-08-21,3.0
2020-08-04,MVIS,BTO,2,35.0,-70.0,Call,2020-08-21,3.0
2020-08-04,SPY,STC,1,111.00000000000001,110.98,Call,2020-08-10,332.0
2020-08-03,SPY,BTO,1,172.0,-172.0,Call,2020-08-10,332.0
2020-08-03,SPY,STC,1,112.99999999999999,112.98,Put,2020-08-07,322.0
2020-07-31,TSLA,BTO,1,180.0,-180.0,Put,2020-08-07,1000.0
2020-07-31,SPY,BTO,1,338.0,-338.0,Put,2020-08-07,322.0
2020-07-31,QQQ,STC,2,28.000000000000004,55.98,Call,2020-07-31,267.0
2020-07-31,QQQ,STC,2,41.0,81.98,Call,2020-07-31,267.0
2020-07-30,QQQ,BTO,2,55.00000000000001,-110.0,Call,2020-07-31,267.0
2020-07-30,QQQ,BTO,2,55.00000000000001,-110.0,Call,2020-07-31,267.0
2020-07-30,SPY,STC,2,28.000000000000004,55.98,Put,2020-07-31,312.0
2020-07-30,SPY,STC,2,43.0,85.98,Put,2020-07-31,312.0
2020-07-30,SPY,STC,1,49.0,48.98,Put,2020-07-31,312.0
2020-07-30,SPY,STC,1,50.0,49.98,Put,2020-07-31,312.0
2020-07-30,SPY,STC,2,28.000000000000004,55.98,Put,2020-07-31,312.0
2020-07-30,SPY,STC,2,26.0,51.98,Put,2020-07-31,312.0
2020-07-30,SPY,STC,5,28.999999999999996,144.98,Put,2020-07-31,312.0
2020-07-30,SPY,STC,5,27.0,134.98,Put,2020-07-31,312.0
2020-07-29,SPY,BTO,1,12.0,-12.0,Put,2020-07-31,312.0
2020-07-29,SPY,BTO,4,12.0,-48.0,Put,2020-07-31,312.0
2020-07-29,SPY,BTO,5,12.0,-60.0,Put,2020-07-31,312.0
2020-07-29,SPY,BTO,5,12.0,-60.0,Put,2020-07-31,312.0
2020-07-29,SPY,BTO,5,20.0,-100.0,Put,2020-07-31,312.0
2020-07-29,MVIS,STC,3,47.0,140.98,Call,2021-02-19,5.0
2020-07-29,MVIS,STC,2,47.0,93.98,Call,2021-02-19,5.0
2020-07-29,AMD,STC,1,642.0,641.97,Call,2020-07-31,71.0
2020-07-29,BFYT,BTO,1,15.0,-15.0,Put,2020-08-21,30.0
2020-07-28,SPCE,STC,1,25.0,24.98,Call,2020-07-31,30.0
2020-07-28,SPCE,STC,2,30.0,59.98,Call,2020-07-31,30.0
2020-07-27,AMD,BTO,1,218.00000000000003,-218.0,Call,2020-07-31,71.0
2020-07-27,PCG,STC,6,28.000000000000004,167.98,Call,2020-12-18,13.0
2020-07-27,SPCE,BTO,1,41.0,-41.0,Call,2020-07-31,30.0
2020-07-27,SPCE,BTO,1,41.0,-41.0,Call,2020-07-31,30.0
2020-07-27,SPCE,BTO,1,41.0,-41.0,Call,2020-07-31,30.0
2020-07-24,SPY,OEXP,2,0.0,0.0,Call,2020-07-24,350.0
2020-07-24,QQQ,OEXP,1,0.0,0.0,Call,2020-07-24,270.0
2020-07-24,NLY,STC,3,9.0,26.98,Put,2020-09-18,6.0
2020-07-23,TSLA,STC,1,10.0,9.98,Put,2020-07-24,1000.0
2020-07-23,TSLA,STC,1,16.0,15.98,Call,2020-07-24,2250.0
2020-07-22,QQQ,BTO,1,67.0,-67.0,Call,2020-07-24,270.0
2020-07-22,TSLA,BTO,1,505.0,-505.0,Call,2020-07-24,2250.0
2020-07-22,PCG,STC,1,41.0,40.98,Call,2020-12-18,13.0
2020-07-22,PCG,STC,1,41.0,40.98,Call,2020-12-18,13.0
2020-07-22,ABEV,BTO,1,5.0,-5.0,Call,2020-10-16,5.0
2020-07-22,NAK,STC,1,65.0,64.98,Call,2020-09-18,3.0
2020-07-22,NAK,STC,1,35.0,34.98,Call,2020-08-21,4.0
2020-07-21,TSLA,BTO,1,235.0,-235.0,Put,2020-07-24,1000.0
2020-07-21,AZN,STC,1,170.0,169.98,Put,2020-07-24,59.0
2020-07-21,NAK,BTO,1,35.0,-35.0,Call,2020-08-21,4.0
2020-07-21,AAPL,STC,1,154.0,153.98,Call,2020-07-24,405.0
2020-07-21,AZN,STC,4,15.0,59.98,Call,2020-07-24,70.0
2020-07-21,AZN,STC,2,15.0,29.98,Call,2020-07-24,70.0
2020-07-20,AAPL,BTO,1,145.0,-145.0,Call,2020-07-24,405.0
2020-07-20,MVIS,STC,2,80.0,159.98,Call,2021-02-19,5.0
2020-07-20,AZN,BTO,1,65.0,-65.0,Call,2020-07-24,70.0
2020-07-20,AZN,BTO,1,100.0,-100.0,Call,2020-07-24,70.0
2020-07-20,AZN,BTO,1,95.0,-95.0,Call,2020-07-24,70.0
2020-07-20,AZN,BTO,1,134.0,-134.0,Call,2020-07-24,70.0
2020-07-20,AZN,BTO,1,260.0,-260.0,Put,2020-07-24,59.0
2020-07-20,AZN,BTO,1,175.0,-175.0,Call,2020-07-24,70.0
2020-07-20,AZN,BTO,1,210.0,-210.0,Call,2020-07-24,70.0
2020-07-17,SPY,OEXP,3,0.0,0.0,Put,2020-07-17,303.0
2020-07-17,NAK,BTO,1,30.0,-30.0,Call,2020-09-18,3.0
2020-07-17,TAK,STC,1,55.00000000000001,54.98,Call,2021-01-15,20.0
2020-07-17,PCG,STC,1,8.0,7.98,Call,2020-08-07,11.0
2020-07-17,PCG,STC,1,8.0,7.98,Call,2020-08-07,11.0
2020-07-17,PCG,STC,1,8.0,7.98,Call,2020-08-07,11.0
2020-07-17,PCG,STC,1,8.0,7.98,Call,2020-08-07,11.0
2020-07-17,MVIS,BTO,1,125.0,-125.0,Call,2021-02-19,5.0
2020-07-17,MVIS,BTO,2,130.0,-260.0,Call,2021-02-19,5.0
2020-07-17,MVIS,BTO,1,140.0,-140.0,Call,2021-02-19,5.0
2020-07-17,MVIS,BTO,1,140.0,-140.0,Call,2021-02-19,5.0
2020-07-17,SPY,STC,2,33.0,65.98,Call,2020-07-20,326.0
2020-07-17,MVIS,BTO,1,110.00000000000001,-110.0,Call,2021-02-19,5.0
2020-07-17,MVIS,BTO,1,114.99999999999999,-115.0,Call,2021-02-19,5.0
2020-07-16,SPY,BTO,2,53.0,-106.0,Call,2020-07-20,326.0
2020-07-16,SPY,STC,2,40.0,79.98,Call,2020-07-22,330.0
2020-07-15,CCL,STC,2,2.0,3.98,Put,2020-07-17,13.0
2020-07-15,TSLA,STC,1,102.0,101.98,Put,2020-07-17,1100.0
2020-07-15,TSLA,STC,1,114.99999999999999,114.98,Put,2020-07-17,1100.0
2020-07-15,TSLA,STC,1,216.0,215.98,Put,2020-07-17,1200.0
2020-07-14,TSLA,BTO,1,305.0,-305.0,Put,2020-07-17,1100.0
2020-07-14,KO,STC,5,10.0,49.98,Call,2020-07-24,50.0
2020-07-14,SPY,STC,1,55.00000000000001,54.98,Put,2020-07-17,300.0
2020-07-14,IDEX,STC,1,45.0,44.98,Call,2021-01-15,2.5
2020-07-14,AMD,STC,2,72.0,143.98,Call,2020-07-31,64.0
2020-07-14,TSLA,BTO,1,815.0,-815.0,Put,2020-07-17,1200.0
2020-07-14,JPM,STC,1,4.0,3.98,Call,2020-07-17,110.0
2020-07-14,JPM,STC,1,4.0,3.98,Call,2020-07-17,110.0
2020-07-14,JPM,STC,2,4.0,7.98,Call,2020-07-17,110.0
2020-07-14,JPM,STC,1,4.0,3.98,Call,2020-07-17,110.0
2020-07-14,JPM,STC,3,6.0,17.98,Call,2020-07-17,110.0
2020-07-14,TSLA,STC,1,770.0,769.97,Put,2020-07-17,1250.0
2020-07-14,TSLA,STC,1,1125.0,1124.96,Put,2020-07-17,1300.0
2020-07-14,JPM,STC,7,41.0,286.98,Call,2020-07-17,105.0
2020-07-13,SPY,BTO,3,94.0,-282.0,Put,2020-07-17,303.0
2020-07-13,SPY,BTO,1,43.0,-43.0,Put,2020-07-17,300.0
2020-07-13,TSLA,BTO,1,405.0,-405.0,Put,2020-07-17,1100.0
2020-07-13,TSLA,BTO,1,565.0,-565.0,Put,2020-07-17,1300.0
2020-07-13,AMD,BTO,2,147.0,-294.0,Call,2020-07-31,64.0
2020-07-13,TSLA,BTO,1,375.0,-375.0,Put,2020-07-17,1250.0
2020-07-13,KO,BTO,5,11.0,-55.0,Call,2020-07-24,50.0
2020-07-13,SPY,BTO,1,120.0,-120.0,Call,2020-07-22,330.0
2020-07-13,SPY,BTO,1,120.0,-120.0,Call,2020-07-22,330.0
2020-07-13,JPM,BTO,8,50.0,-400.0,Call,2020-07-17,110.0
2020-07-13,JPM,BTO,4,92.0,-368.0,Call,2020-07-17,105.0
2020-07-13,JPM,BTO,3,93.0,-279.0,Call,2020-07-17,105.0
2020-07-13,SPY,STC,1,173.0,172.98,Call,2020-07-17,324.0
2020-07-13,PCG,BTO,3,51.0,-153.0,Call,2020-12-18,13.0
2020-07-13,SPY,STC,1,184.0,183.98,Call,2020-07-17,324.0
2020-07-13,SPY,STC,1,250.99999999999997,250.98,Call,2020-07-17,322.0
2020-07-13,SPY,BTO,2,6.0,-12.0,Call,2020-07-24,350.0
2020-07-13,SPY,STC,3,190.0,569.97,Call,2020-07-17,322.0
2020-07-13,SPY,STC,7,222.00000000000003,1553.95,Call,2020-07-17,322.0
2020-07-10,GNUS,OEXP,1,0.0,0.0,Call,2020-07-10,5.0
2020-07-10,SPY,OEXP,1,0.0,0.0,Put,2020-07-10,300.0
2020-07-10,SPY,BTO,8,155.0,-1240.0,Call,2020-07-17,322.0
2020-07-10,SPY,BTO,3,154.0,-462.0,Call,2020-07-17,322.0
2020-07-10,SPY,BTO,2,92.0,-184.0,Call,2020-07-17,324.0
2020-07-10,SPCE,STC,5,60.0,299.98,Put,2020-07-17,17.5
2020-07-10,SPCE,STC,6,123.0,737.97,Call,2020-07-17,19.5
2020-07-10,SPCE,STC,4,123.0,491.97,Call,2020-07-17,19.5
2020-07-10,SPY,STC,4,165.0,659.97,Put,2020-07-17,306.0
2020-07-09,SPY,BTO,4,189.0,-756.0,Put,2020-07-17,306.0
2020-07-09,CCL,BTO,2,53.0,-106.0,Put,2020-07-17,13.0
2020-07-09,WMT,STC,1,106.0,105.98,Call,2021-01-15,180.0
2020-07-09,SPCE,BTO,1,103.0,-103.0,Put,2020-07-17,17.5
2020-07-09,SPCE,BTO,2,103.0,-206.0,Put,2020-07-17,17.5
2020-07-09,SPCE,BTO,1,103.0,-103.0,Put,2020-07-17,17.5
2020-07-09,SPCE,BTO,1,103.0,-103.0,Put,2020-07-17,17.5
2020-07-09,SPCE,BTO,10,124.0,-1240.0,Call,2020-07-17,19.5
2020-07-09,GDX,STC,2,82.0,163.98,Call,2020-08-21,43.0
2020-07-09,SNAP,STC,2,125.0,249.98,Call,2020-07-31,29.0
2020-07-09,CTIC,STC,2,25.0,49.98,Call,2020-08-21,2.0
2020-07-09,SPY,STC,23,31.0,712.93,Call,2020-07-10,321.0
2020-07-08,SPY,BTO,1,38.0,-38.0,Call,2020-07-10,321.0
2020-07-08,SPY,BTO,2,38.0,-76.0,Call,2020-07-10,321.0
2020-07-08,SPY,BTO,20,23.0,-460.0,Call,2020-07-10,321.0
2020-07-08,SPY,BTO,1,12.0,-12.0,Put,2020-07-10,300.0
2020-07-08,WMT,BTO,1,103.0,-103.0,Call,2021-01-15,180.0
2020-07-08,CTIC,BTO,2,30.0,-60.0,Call,2020-08-21,2.0
2020-07-08,GDX,BTO,2,98.0,-196.0,Call,2020-08-21,43.0
2020-07-08,SNAP,BTO,2,96.0,-192.0,Call,2020-07-31,29.0
2020-07-08,SPY,STC,4,558.0,2231.94,Call,2020-07-31,318.0
2020-07-07,SPY,BTO,4,551.0,-2204.0,Call,2020-07-31,318.0
2020-07-07,SPY,STC,1,400.0,399.98,Call,2020-07-31,323.0
2020-07-07,SPY,STC,1,400.0,399.98,Call,2020-07-31,323.0
2020-07-07,WFC,STC,1,10.0,9.98,Put,2020-07-10,23.5
2020-07-07,WFC,STC,1,10.0,9.98,Put,2020-07-10,23.5
2020-07-07,OPK,STC,4,3.0,11.98,Call,2020-07-10,4.5
2020-07-07,SPY,STC,1,401.99999999999994,401.98,Call,2020-07-31,323.0
2020-07-07,TLRY,STC,3,75.0,224.98,Call,2020-07-17,7.5
2020-07-07,SPY,STC,1,355.0,354.98,Call,2020-07-31,323.0
2020-07-06,SPY,OEXP,8,0.0,0.0,Put,2020-07-06,308.0
2020-07-06,OPK,BTO,4,7.000000000000001,-28.0,Call,2020-07-10,4.5
2020-07-06,TLRY,BTO,1,34.0,-34.0,Call,2020-07-17,7.5
2020-07-06,TLRY,BTO,2,34.0,-68.0,Call,2020-07-17,7.5
2020-07-06,LLNW,STC,1,110.00000000000001,109.98,Call,2020-09-18,8.0
2020-07-06,IDEX,STC,1,60.0,59.98,Call,2021-01-15,2.5
2020-07-06,SPY,BTO,1,387.0,-387.0,Call,2020-07-31,323.0
2020-07-06,SPY,BTO,2,387.0,-774.0,Call,2020-07-31,323.0
2020-07-06,SPY,BTO,1,387.0,-387.0,Call,2020-07-31,323.0
2020-07-06,XLF,STC,3,61.0,182.98,Put,2020-08-21,22.0
2020-07-06,FXI,STC,5,162.0,809.97,Call,2020-08-21,44.5
2020-07-02,SPY,BTO,3,62.0,-186.0,Put,2020-07-06,308.0
2020-07-02,SPY,BTO,5,73.0,-365.0,Put,2020-07-06,308.0
2020-07-02,GNUS,BTO,1,35.0,-35.0,Call,2020-07-10,5.0
2020-07-02,WFC,BTO,2,12.0,-24.0,Put,2020-07-10,23.5
2020-07-02,LLNW,STC,1,130.0,129.98,Call,2020-09-18,8.0
2020-07-02,PCG,BTO,3,85.0,-255.0,Call,2020-12-18,13.0
2020-07-02,AUY,STC,2,19.0,37.98,Call,2020-08-07,6.0
2020-07-02,XLF,BTO,3,77.0,-231.0,Put,2020-08-21,22.0
2020-07-02,FXI,BTO,5,28.000000000000004,-140.0,Call,2020-08-21,44.5
2020-07-02,PCG,BTO,4,37.0,-148.0,Call,2020-08-07,11.0
2020-07-02,SPY,STC,2,140.0,279.98,Call,2020-07-02,314.0
2020-07-01,SPY,BTO,2,46.0,-92.0,Call,2020-07-02,314.0
2020-07-01,EWZ,STC,1,158.0,157.98,Call,2020-08-21,31.0
2020-07-01,EWZ,STC,1,158.0,157.98,Call,2020-08-21,31.0
2020-07-01,PCG,BTO,2,55.00000000000001,-110.0,Call,2020-12-18,13.0
2020-07-01,AUY,BTO,2,18.0,-36.0,Call,2020-08-07,6.0
2020-06-30,SNAP,STC,1,10.0,9.98,Put,2020-07-10,20.5
2020-06-30,BB,STC,2,14.000000000000002,27.98,Call,2020-08-07,5.5
2020-06-30,EWZ,BTO,2,125.0,-250.0,Call,2020-08-21,31.0
2020-06-29,BB,BTO,2,17.0,-34.0,Call,2020-08-07,5.5
2020-06-29,SNAP,BTO,1,19.0,-19.0,Put,2020-07-10,20.5
2020-06-26,UPRO,OEXP,5,0.0,0.0,Call,2020-06-26,46.0
2020-06-26,ATVI,OEXP,2,0.0,0.0,Call,2020-06-26,83.0
2020-06-26,GDXJ,OEXP,2,0.0,0.0,Call,2020-06-26,54.0
2020-06-26,ABBV,OEXP,15,0.0,0.0,Call,2020-06-26,115.0
2020-06-26,AEO,OEXP,1,0.0,0.0,Call,2020-06-26,12.5
2020-06-26,XLF,STC,6,23.0,137.98,Put,2020-07-10,21.0
2020-06-26,XLF,STC,2,23.0,45.98,Put,2020-07-10,21.0
2020-06-26,SPY,STC,5,336.0,1679.95,Put,2020-07-06,295.0
2020-06-26,SPY,BTO,5,333.0,-1665.0,Put,2020-07-06,295.0
2020-06-26,SPY,STC,11,128.0,1407.94,Put,2020-07-06,285.0
2020-06-26,SPY,STC,10,139.0,1389.94,Put,2020-07-06,285.0
2020-06-26,SPY,STC,3,158.0,473.97,Put,2020-07-06,285.0
2020-06-26,SPY,STC,4,158.0,631.97,Put,2020-07-06,285.0
2020-06-26,SPY,STC,3,158.0,473.97,Put,2020-07-06,285.0
2020-06-26,SPY,BTO,31,157.0,-4867.0,Put,2020-07-06,285.0
2020-06-26,BAC,STC,1,32.0,31.98,Put,2020-07-24,20.0
2020-06-26,SPY,STC,3,204.99999999999997,614.97,Put,2020-07-06,290.0
2020-06-26,SPY,STC,3,258.0,773.97,Put,2020-07-06,290.0
2020-06-26,SPY,BTO,6,245.00000000000003,-1470.0,Put,2020-07-06,290.0
2020-06-26,SPY,STC,2,384.0,767.97,Put,2020-07-06,297.0
2020-06-26,SPY,BTO,2,310.0,-620.0,Put,2020-07-06,297.0
2020-06-26,XLF,STC,2,17.0,33.98,Call,2020-07-17,25.5
2020-06-26,XLF,STC,4,17.0,67.98,Call,2020-07-17,25.5
2020-06-26,BAC,STC,3,85.0,254.98,Call,2020-07-31,25.5
2020-06-26,XLF,STC,5,74.0,369.98,Call,2020-07-17,23.5
2020-06-26,XLF,STC,5,74.0,369.98,Call,2020-07-17,23.5
2020-06-26,XLF,STC,4,35.0,139.98,Call,2020-07-10,24.0
2020-06-25,XLF,BTO,2,16.0,-32.0,Put,2020-07-10,21.0
2020-06-25,XLF,BTO,1,16.0,-16.0,Put,2020-07-10,21.0
2020-06-25,UPRO,BTO,5,15.0,-75.0,Call,2020-06-26,46.0
2020-06-25,XLF,BTO,3,14.000000000000002,-42.0,Put,2020-07-10,21.0
2020-06-25,XLF,BTO,3,93.0,-279.0,Call,2020-07-17,23.5
2020-06-25,XLF,BTO,2,93.0,-186.0,Call,2020-07-17,23.5
2020-06-25,XLF,BTO,2,22.0,-44.0,Call,2020-07-17,25.5
2020-06-25,XLF,BTO,2,22.0,-44.0,Call,2020-07-17,25.5
2020-06-25,XLF,BTO,2,22.0,-44.0,Call,2020-07-17,25.5
2020-06-25,XLF,BTO,4,50.0,-200.0,Call,2020-07-10,24.0
2020-06-25,SPY,STC,1,144.0,143.98,Put,2020-06-26,300.0
2020-06-25,SPY,STC,2,144.0,287.98,Put,2020-06-26,300.0
2020-06-25,SPY,STC,2,144.0,287.98,Put,2020-06-26,300.0
2020-06-25,SPY,STC,4,144.0,575.97,Put,2020-06-26,300.0
